preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=295.6,processes=0,dpm=auto
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=triton_fp8,asm_mi308_fp8,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
[aiter] WARNING: NUMA balancing is enabled, which may cause errors. It is recommended to disable NUMA balancing by running "sudo sh -c 'echo 0 > /proc/sys/kernel/numa_balancing'" for more details: https://rocm.docs.amd.com/en/latest/how-to/system-optimization/mi300x.html#disable-numa-auto-balancing
[aiter] import [module_aiter_core] under /sgl-workspace/aiter/aiter/jit/module_aiter_core.so
/sgl-workspace/aiter/aiter/ops/triton/gluon/__init__.py:16: UserWarning: [aiter] AITER_USE_SYSTEM_TRITON=1: aiter gluon kernels require triton>=3.6.0, found 3.4.0. Please install a compatible version via .github/scripts/install_triton.sh, otherwise unexpected errors may occur.
  warnings.warn(
[aiter] import [module_fmha_v3_varlen_fwd] under /sgl-workspace/aiter/aiter/jit/module_fmha_v3_varlen_fwd.so
[aiter] type hints mismatch, override to --> fmha_v3_varlen_fwd(q: torch.Tensor, k: torch.Tensor, v: torch.Tensor, cu_seqlens_q: torch.Tensor, cu_seqlens_k: torch.Tensor, max_seqlen_q: int, max_seqlen_k: int, min_seqlen_q: int, dropout_p: float, softmax_scale: float, logits_soft_cap: float, zero_tensors: bool, is_causal: bool, window_size_left: int, window_size_right: int, return_softmax_lse: bool, return_dropout_randval: bool, how_v3_bf16_cvt: int, out: Optional[torch.Tensor] = None, block_table: Optional[torch.Tensor] = None, bias: Optional[torch.Tensor] = None, alibi_slopes: Optional[torch.Tensor] = None, q_descale: Optional[torch.Tensor] = None, k_descale: Optional[torch.Tensor] = None, v_descale: Optional[torch.Tensor] = None, gen: Optional[torch.Generator] = None, cu_seqlens_q_padded: Optional[torch.Tensor] = None, cu_seqlens_k_padded: Optional[torch.Tensor] = None) -> List[torch.Tensor]
[aiter] pciChipId: 0x74a2, CU count: 80
[aiter] LoadKernel: _ZN5aiter24fmha_fwd_hd128_fp8_groupE hsaco: /sgl-workspace/aiter/hsa//gfx942/fmha_v3_fwd/MI308/fwd_hd128_fp8_group.co
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,asm_mi308_fp8,7,111.256,257.544,257.544,1803.0,1803.0,1803.0,514.3,525.0,74.0,45.0,11
sample,asm_mi308_fp8,8,111.314,257.411,257.411,1803.0,1803.0,1803.0,515.4,525.0,75.0,45.0,11
sample,asm_mi308_fp8,9,111.290,257.467,257.467,1803.0,1803.0,1803.0,516.2,526.0,76.0,45.0,11
sample,asm_mi308_fp8,10,112.215,255.342,255.342,1803.2,1803.0,1804.0,515.6,525.0,76.0,46.0,11
sample,asm_mi308_fp8,11,111.267,257.519,257.519,1803.2,1803.0,1804.0,513.1,522.0,76.0,46.0,11
sample,asm_mi308_fp8,12,111.247,257.565,257.565,1803.1,1803.0,1804.0,513.0,524.0,77.0,45.0,11
sample,asm_mi308_fp8,13,111.277,257.497,257.497,1803.0,1803.0,1803.0,516.5,526.0,77.0,45.0,10
sample,asm_mi308_fp8,14,111.251,257.557,257.557,1803.1,1803.0,1804.0,515.5,525.0,77.0,45.0,11
sample,asm_mi308_fp8,15,111.247,257.566,257.566,1803.4,1803.0,1804.0,515.1,525.0,78.0,46.0,11
sample,asm_mi308_fp8,16,111.234,257.595,257.595,1803.3,1803.0,1804.0,514.6,524.0,78.0,46.0,11
sample,asm_mi308_fp8,17,116.675,245.584,245.584,1755.9,1725.0,1804.0,506.5,519.0,78.0,45.0,11
sample,asm_mi308_fp8,18,111.510,256.958,256.958,1785.3,1775.0,1792.0,510.7,522.0,78.0,45.0,11
sample,asm_mi308_fp8,19,113.151,253.231,253.231,1797.2,1794.0,1799.0,512.5,521.0,78.0,45.0,11
sample,asm_mi308_fp8,20,111.238,257.587,257.587,1801.4,1801.0,1802.0,513.0,523.0,79.0,45.0,11
sample,asm_mi308_fp8,21,111.246,257.569,257.569,1802.0,1802.0,1802.0,514.4,524.0,79.0,45.0,11
sample,asm_mi308_fp8,22,111.249,257.560,257.560,1802.9,1802.0,1803.0,514.5,523.0,79.0,46.0,11
sample,asm_mi308_fp8,23,111.289,257.469,257.469,1802.9,1802.0,1803.0,513.5,524.0,79.0,45.0,11
sample,asm_mi308_fp8,24,111.263,257.528,257.528,1802.9,1802.0,1803.0,515.2,525.0,79.0,45.0,10
sample,asm_mi308_fp8,25,111.249,257.560,257.560,1802.9,1802.0,1803.0,514.8,526.0,79.0,46.0,11
sample,asm_mi308_fp8,26,111.242,257.577,257.577,1802.9,1802.0,1803.0,515.0,524.0,79.0,45.0,11
sample,asm_mi308_fp8,27,111.227,257.612,257.612,1803.0,1803.0,1803.0,514.5,524.0,79.0,45.0,11
sample,asm_mi308_fp8,28,113.285,252.932,252.932,1803.0,1803.0,1803.0,513.7,523.0,80.0,45.0,11
sample,asm_mi308_fp8,29,112.275,255.207,255.207,1802.9,1802.0,1803.0,513.6,523.0,80.0,45.0,11
sample,asm_mi308_fp8,30,111.242,257.577,257.577,1802.5,1802.0,1803.0,514.3,524.0,80.0,45.0,11
sample,asm_mi308_fp8,31,112.280,255.196,255.196,1802.9,1802.0,1803.0,515.5,525.0,80.0,45.0,11
sample,asm_mi308_fp8,32,111.249,257.562,257.562,1802.8,1802.0,1803.0,514.7,526.0,80.0,45.0,11
sample,asm_mi308_fp8,33,112.279,255.198,255.198,1802.5,1802.0,1803.0,514.8,526.0,80.0,45.0,11
sample,asm_mi308_fp8,34,111.278,257.494,257.494,1802.3,1802.0,1803.0,514.4,524.0,80.0,45.0,10
sample,asm_mi308_fp8,35,111.288,257.471,257.471,1802.0,1802.0,1802.0,514.0,525.0,80.0,45.0,11
sample,asm_mi308_fp8,36,111.300,257.442,257.442,1802.0,1802.0,1802.0,515.1,524.0,80.0,45.0,11
sample,asm_mi308_fp8,37,111.304,257.434,257.434,1801.9,1801.0,1802.0,514.9,525.0,80.0,46.0,11
sample,asm_mi308_fp8,38,111.280,257.490,257.490,1801.9,1801.0,1802.0,514.8,524.0,80.0,46.0,11
sample,asm_mi308_fp8,39,112.365,255.002,255.002,1801.8,1801.0,1802.0,513.0,522.0,80.0,45.0,11
sample,asm_mi308_fp8,40,111.304,257.434,257.434,1801.9,1801.0,1802.0,512.9,524.0,80.0,45.0,11
sample,asm_mi308_fp8,41,111.299,257.444,257.444,1802.0,1802.0,1802.0,515.2,525.0,80.0,45.0,10
sample,asm_mi308_fp8,42,111.291,257.462,257.462,1801.9,1801.0,1802.0,514.7,524.0,80.0,45.0,11
sample,asm_mi308_fp8,43,111.305,257.432,257.432,1801.9,1801.0,1802.0,513.6,524.0,80.0,45.0,11
sample,asm_mi308_fp8,44,111.296,257.453,257.453,1801.9,1801.0,1802.0,516.1,526.0,80.0,45.0,11
sample,asm_mi308_fp8,45,111.463,257.067,257.067,1802.0,1801.0,1803.0,515.0,524.0,80.0,45.0,11
sample,asm_mi308_fp8,46,111.314,257.411,257.411,1801.8,1801.0,1802.0,514.8,525.0,80.0,45.0,11
sample,asm_mi308_fp8,47,111.284,257.479,257.479,1802.0,1802.0,1802.0,514.7,525.0,80.0,45.0,11
sample,asm_mi308_fp8,48,111.300,257.442,257.442,1801.9,1801.0,1802.0,516.1,526.0,80.0,45.0,10
sample,asm_mi308_fp8,49,111.314,257.411,257.411,1801.9,1801.0,1802.0,515.7,526.0,80.0,45.0,11
sample,asm_mi308_fp8,50,111.317,257.404,257.404,1801.9,1801.0,1802.0,515.7,525.0,80.0,45.0,11
sample,asm_mi308_fp8,51,111.296,257.452,257.452,1801.9,1801.0,1802.0,515.3,525.0,80.0,45.0,11
sample,asm_mi308_fp8,52,111.287,257.472,257.472,1801.9,1801.0,1802.0,514.9,525.0,80.0,45.0,11
sample,asm_mi308_fp8,53,111.295,257.455,257.455,1801.9,1801.0,1802.0,515.0,525.0,80.0,45.0,11
sample,asm_mi308_fp8,54,111.326,257.382,257.382,1801.8,1801.0,1802.0,514.8,526.0,80.0,45.0,11
sample,asm_mi308_fp8,55,111.312,257.414,257.414,1801.9,1801.0,1802.0,516.3,525.0,80.0,45.0,10
sample,asm_mi308_fp8,56,111.320,257.396,257.396,1801.9,1801.0,1802.0,514.5,524.0,80.0,45.0,11
sample,asm_mi308_fp8,57,111.301,257.439,257.439,1802.0,1802.0,1802.0,515.0,524.0,80.0,45.0,11
sample,asm_mi308_fp8,58,111.291,257.463,257.463,1801.9,1801.0,1802.0,513.9,523.0,80.0,45.0,11
sample,asm_mi308_fp8,59,111.293,257.458,257.458,1801.9,1801.0,1802.0,513.3,523.0,80.0,45.0,11
sample,asm_mi308_fp8,60,111.295,257.455,257.455,1801.9,1801.0,1802.0,513.6,524.0,80.0,45.0,11
sample,asm_mi308_fp8,61,111.303,257.435,257.435,1801.9,1801.0,1802.0,514.5,524.0,80.0,45.0,10
sample,asm_mi308_fp8,62,112.340,255.058,255.058,1801.9,1801.0,1802.0,512.5,522.0,80.0,45.0,11
sample,asm_mi308_fp8,63,111.285,257.478,257.478,1802.0,1802.0,1802.0,512.5,522.0,80.0,45.0,11
sample,asm_mi308_fp8,64,111.287,257.472,257.472,1801.9,1801.0,1802.0,513.5,523.0,80.0,45.0,11
sample,asm_mi308_fp8,65,111.280,257.489,257.489,1802.0,1802.0,1802.0,513.9,523.0,80.0,45.0,11
sample,asm_mi308_fp8,66,112.368,254.996,254.996,1801.7,1801.0,1802.0,514.1,523.0,80.0,45.0,11
sample,asm_mi308_fp8,67,111.281,257.488,257.488,1801.9,1801.0,1802.0,513.1,523.0,80.0,45.0,11
sample,asm_mi308_fp8,68,112.307,255.134,255.134,1801.9,1801.0,1802.0,513.5,524.0,80.0,45.0,11
sample,asm_mi308_fp8,69,111.303,257.435,257.435,1801.9,1801.0,1802.0,513.2,525.0,80.0,45.0,11
throttle,asm_mi308_fp8,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,artifacts/h3-fp8-auto/profile-auto-aiter-mi308-fp8.json
