preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=8wave_32x32,4wave_varlen,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
Use cuda device 0 with 99.2% Free mem : 190GB / 192 GB
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,8wave_32x32,61,172.423,166.217,166.181,1131.2,1117.0,1150.0,399.8,402.0,68.0,45.0,16
sample,8wave_32x32,62,172.546,166.099,166.063,1120.1,1113.0,1130.0,396.1,399.0,68.0,45.0,17
sample,8wave_32x32,63,152.150,188.365,188.323,1170.9,1120.0,1255.0,409.9,435.0,67.0,45.0,15
sample,8wave_32x32,64,133.031,215.436,215.388,1347.7,1271.0,1401.0,462.4,482.0,68.0,45.0,13
sample,8wave_32x32,65,141.921,201.942,201.897,1413.6,1355.0,1447.0,485.3,499.0,68.0,46.0,14
sample,8wave_32x32,66,173.462,165.222,165.185,1225.8,1151.0,1341.0,429.2,459.0,68.0,45.0,17
sample,8wave_32x32,67,171.655,166.961,166.924,1142.9,1126.0,1166.0,403.0,407.0,68.0,46.0,16
sample,8wave_32x32,68,173.157,165.513,165.476,1122.8,1112.0,1139.0,397.1,398.0,68.0,45.0,17
sample,8wave_32x32,69,163.352,175.447,175.408,1137.1,1115.0,1183.0,400.8,415.0,67.0,45.0,16
throttle,8wave_32x32,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,4wave_varlen,0,139.613,205.234,205.234,1466.7,1445.0,1482.0,370.0,452.0,65.0,45.0,13
sample,4wave_varlen,1,139.151,205.915,205.915,1489.2,1483.0,1493.0,485.1,512.0,66.0,45.0,14
sample,4wave_varlen,2,140.014,204.647,204.647,1494.7,1494.0,1495.0,514.6,525.0,67.0,45.0,13
sample,4wave_varlen,3,180.845,158.442,158.442,1315.8,1205.0,1480.0,463.8,515.0,67.0,45.0,18
sample,4wave_varlen,4,181.394,157.962,157.962,1177.0,1154.0,1208.0,421.3,431.0,67.0,45.0,18
sample,4wave_varlen,5,181.496,157.873,157.873,1154.8,1146.0,1166.0,414.6,418.0,67.0,46.0,17
sample,4wave_varlen,6,148.892,192.444,192.444,1246.5,1146.0,1373.0,442.9,489.0,67.0,46.0,15
sample,4wave_varlen,7,139.258,205.758,205.758,1431.8,1385.0,1465.0,501.8,517.0,68.0,45.0,13
sample,4wave_varlen,8,139.109,205.978,205.978,1480.6,1468.0,1489.0,518.9,529.0,69.0,46.0,14
sample,4wave_varlen,9,173.218,165.418,165.418,1357.9,1230.0,1491.0,479.5,524.0,69.0,46.0,17
sample,4wave_varlen,10,180.918,158.378,158.378,1191.8,1161.0,1231.0,425.1,437.0,69.0,46.0,17
sample,4wave_varlen,11,181.531,157.843,157.843,1157.6,1147.0,1170.0,415.2,420.0,69.0,46.0,18
sample,4wave_varlen,12,158.126,181.206,181.206,1199.9,1150.0,1313.0,426.9,467.0,68.0,46.0,15
sample,4wave_varlen,13,142.542,201.018,201.018,1395.9,1331.0,1433.0,489.9,508.0,69.0,46.0,14
sample,4wave_varlen,14,139.652,205.177,205.177,1465.4,1440.0,1482.0,513.2,526.0,70.0,45.0,14
sample,4wave_varlen,15,160.493,178.533,178.533,1421.2,1288.0,1489.0,500.4,521.0,70.0,46.0,16
sample,4wave_varlen,16,181.068,158.246,158.246,1217.5,1171.0,1282.0,433.9,456.0,70.0,46.0,17
sample,4wave_varlen,17,181.102,158.217,158.217,1163.3,1149.0,1178.0,416.7,421.0,70.0,46.0,18
sample,4wave_varlen,18,167.468,171.098,171.098,1176.1,1155.0,1250.0,419.6,447.0,69.0,46.0,16
sample,4wave_varlen,19,142.290,201.373,201.373,1366.4,1275.0,1416.0,479.7,498.0,69.0,46.0,14
sample,4wave_varlen,20,139.802,204.957,204.957,1446.2,1412.0,1472.0,506.1,521.0,70.0,46.0,14
sample,4wave_varlen,21,151.426,189.224,189.224,1462.3,1375.0,1487.0,513.2,522.0,71.0,46.0,14
sample,4wave_varlen,22,181.266,158.073,158.073,1251.3,1182.0,1351.0,444.7,478.0,71.0,46.0,18
sample,4wave_varlen,23,180.867,158.422,158.422,1169.8,1153.0,1188.0,418.8,424.0,70.0,46.0,18
sample,4wave_varlen,24,175.181,163.564,163.564,1169.2,1160.0,1187.0,417.5,428.0,70.0,46.0,17
sample,4wave_varlen,25,141.174,202.965,202.965,1322.7,1210.0,1407.0,466.4,500.0,69.0,46.0,13
sample,4wave_varlen,26,142.136,201.592,201.592,1433.9,1415.0,1460.0,502.4,518.0,70.0,46.0,13
sample,4wave_varlen,27,142.343,201.298,201.298,1477.0,1464.0,1486.0,519.2,528.0,71.0,46.0,14
sample,4wave_varlen,28,181.363,157.989,157.989,1294.7,1197.0,1443.0,460.2,510.0,71.0,46.0,18
sample,4wave_varlen,29,180.819,158.464,158.464,1178.4,1157.0,1202.0,422.6,429.0,71.0,46.0,17
sample,4wave_varlen,30,176.644,162.210,162.210,1171.1,1164.0,1174.0,419.7,425.0,70.0,46.0,17
sample,4wave_varlen,31,148.088,193.488,193.488,1269.1,1183.0,1374.0,447.5,486.0,69.0,46.0,14
sample,4wave_varlen,32,142.783,200.678,200.678,1416.8,1387.0,1444.0,494.1,508.0,70.0,46.0,14
sample,4wave_varlen,33,139.396,205.553,205.553,1469.5,1449.0,1484.0,515.4,528.0,71.0,46.0,14
sample,4wave_varlen,34,175.702,163.079,163.079,1339.8,1221.0,1486.0,475.3,523.0,71.0,46.0,17
sample,4wave_varlen,35,180.731,158.542,158.542,1189.8,1161.0,1222.0,425.4,436.0,71.0,46.0,17
sample,4wave_varlen,36,176.390,162.443,162.443,1174.1,1160.0,1178.0,418.8,422.0,70.0,46.0,18
sample,4wave_varlen,37,157.336,182.116,182.116,1227.5,1180.0,1328.0,434.1,474.0,70.0,46.0,15
sample,4wave_varlen,38,145.827,196.489,196.489,1399.9,1346.0,1428.0,491.4,505.0,70.0,46.0,14
sample,4wave_varlen,39,139.717,205.082,205.082,1445.1,1404.0,1473.0,506.1,523.0,71.0,46.0,14
sample,4wave_varlen,40,163.347,175.415,175.415,1402.3,1272.0,1483.0,493.8,518.0,71.0,46.0,16
sample,4wave_varlen,41,180.875,158.415,158.415,1212.0,1170.0,1266.0,431.9,450.0,71.0,46.0,17
sample,4wave_varlen,42,176.235,162.586,162.586,1179.2,1168.0,1182.0,420.3,425.0,70.0,46.0,17
sample,4wave_varlen,43,165.847,172.770,172.770,1200.5,1178.0,1275.0,425.6,452.0,70.0,46.0,17
sample,4wave_varlen,44,142.037,201.732,201.732,1374.2,1297.0,1414.0,480.6,498.0,70.0,46.0,13
sample,4wave_varlen,45,143.788,199.275,199.275,1421.6,1392.0,1453.0,496.8,513.0,71.0,46.0,14
sample,4wave_varlen,46,154.278,185.725,185.725,1444.6,1344.0,1480.0,507.4,518.0,71.0,46.0,15
sample,4wave_varlen,47,181.060,158.253,158.253,1239.9,1179.0,1324.0,442.1,471.0,71.0,46.0,18
sample,4wave_varlen,48,176.196,162.622,162.622,1183.5,1177.0,1186.0,422.6,427.0,71.0,47.0,17
sample,4wave_varlen,49,172.913,165.709,165.709,1186.6,1179.0,1206.0,422.7,433.0,70.0,47.0,17
sample,4wave_varlen,50,142.252,201.426,201.426,1331.6,1224.0,1407.0,468.6,499.0,70.0,46.0,14
sample,4wave_varlen,51,145.460,196.984,196.984,1413.9,1392.0,1435.0,495.3,509.0,71.0,46.0,14
sample,4wave_varlen,52,145.047,197.545,197.545,1460.3,1430.0,1477.0,513.1,524.0,71.0,46.0,14
sample,4wave_varlen,53,181.232,158.104,158.104,1278.6,1192.0,1406.0,455.3,497.0,71.0,47.0,18
sample,4wave_varlen,54,176.169,162.647,162.647,1190.4,1184.0,1199.0,425.3,429.0,71.0,46.0,17
sample,4wave_varlen,55,175.666,163.113,163.113,1186.8,1185.0,1192.0,422.4,426.0,70.0,46.0,17
sample,4wave_varlen,56,147.354,194.453,194.453,1279.1,1192.0,1375.0,449.0,486.0,70.0,46.0,14
sample,4wave_varlen,57,146.184,196.008,196.008,1407.4,1387.0,1421.0,492.2,500.0,71.0,46.0,15
sample,4wave_varlen,58,139.401,205.547,205.547,1453.5,1423.0,1475.0,509.5,524.0,71.0,47.0,13
sample,4wave_varlen,59,178.274,160.726,160.726,1330.3,1216.0,1477.0,471.5,521.0,72.0,47.0,17
sample,4wave_varlen,60,176.301,162.525,162.525,1199.4,1188.0,1216.0,428.5,435.0,71.0,47.0,17
sample,4wave_varlen,61,175.836,162.955,162.955,1187.6,1185.0,1192.0,422.3,426.0,71.0,47.0,17
sample,4wave_varlen,62,156.142,183.509,183.509,1236.5,1186.0,1329.0,436.0,471.0,70.0,46.0,15
sample,4wave_varlen,63,145.206,197.329,197.329,1397.9,1344.0,1421.0,490.0,499.0,71.0,46.0,14
sample,4wave_varlen,64,140.352,204.154,204.154,1436.9,1399.0,1467.0,504.2,521.0,71.0,47.0,14
sample,4wave_varlen,65,169.053,169.493,169.493,1370.6,1244.0,1476.0,485.3,517.0,72.0,47.0,16
sample,4wave_varlen,66,176.412,162.423,162.423,1212.4,1191.0,1244.0,431.9,445.0,71.0,47.0,17
sample,4wave_varlen,67,177.195,161.705,161.705,1188.4,1164.0,1197.0,422.8,428.0,71.0,47.0,17
sample,4wave_varlen,68,163.208,175.564,175.564,1219.6,1199.0,1275.0,430.6,451.0,70.0,47.0,15
sample,4wave_varlen,69,142.166,201.548,201.548,1382.7,1311.0,1422.0,481.9,500.0,71.0,47.0,13
throttle,4wave_varlen,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1500-flydsl.json
