preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=8wave_32x32,4wave_varlen,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
Use cuda device 0 with 99.2% Free mem : 190GB / 192 GB
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,8wave_32x32,24,172.503,166.141,166.104,1107.0,1098.0,1114.0,393.6,397.0,67.0,46.0,17
sample,8wave_32x32,25,152.148,188.368,188.326,1163.4,1113.0,1250.0,408.0,434.0,67.0,46.0,14
sample,8wave_32x32,26,138.862,206.390,206.344,1322.1,1266.0,1360.0,451.5,466.0,67.0,46.0,14
sample,8wave_32x32,27,141.637,202.347,202.302,1373.0,1357.0,1385.0,465.6,471.0,68.0,46.0,14
sample,8wave_32x32,28,161.498,177.461,177.422,1316.3,1199.0,1384.0,449.1,467.0,68.0,46.0,15
sample,8wave_32x32,29,178.876,160.221,160.185,1136.9,1092.0,1193.0,402.4,414.0,68.0,46.0,18
sample,8wave_32x32,30,172.269,166.366,166.329,1112.4,1100.0,1120.0,394.6,398.0,68.0,46.0,17
sample,8wave_32x32,31,163.329,175.472,175.433,1132.9,1113.0,1192.0,399.4,415.0,67.0,46.0,16
sample,8wave_32x32,32,139.604,205.292,205.247,1284.2,1213.0,1336.0,440.4,457.0,68.0,46.0,13
sample,8wave_32x32,33,138.831,206.436,206.391,1366.1,1341.0,1381.0,462.0,469.0,68.0,46.0,14
sample,8wave_32x32,34,151.977,188.579,188.537,1354.3,1280.0,1383.0,459.6,465.0,69.0,46.0,14
sample,8wave_32x32,35,178.774,160.313,160.277,1172.1,1105.0,1261.0,411.8,433.0,69.0,46.0,18
sample,8wave_32x32,36,172.633,166.015,165.978,1117.3,1110.0,1126.0,395.8,398.0,68.0,46.0,17
sample,8wave_32x32,37,171.775,166.844,166.807,1122.2,1114.0,1131.0,397.2,400.0,68.0,46.0,16
sample,8wave_32x32,38,142.562,201.034,200.989,1218.6,1117.0,1297.0,422.6,447.0,67.0,46.0,14
sample,8wave_32x32,39,138.881,206.361,206.316,1344.7,1305.0,1371.0,457.4,468.0,68.0,46.0,14
sample,8wave_32x32,40,142.012,201.812,201.767,1371.5,1356.0,1382.0,464.6,468.0,69.0,46.0,14
sample,8wave_32x32,41,177.622,161.352,161.317,1225.6,1133.0,1363.0,425.2,458.0,69.0,46.0,17
sample,8wave_32x32,42,171.989,166.637,166.600,1131.5,1118.0,1151.0,399.3,401.0,68.0,46.0,17
sample,8wave_32x32,43,172.539,166.106,166.069,1123.1,1114.0,1137.0,397.5,399.0,68.0,46.0,17
sample,8wave_32x32,44,153.273,186.985,186.943,1166.7,1121.0,1241.0,409.1,432.0,67.0,46.0,14
sample,8wave_32x32,45,139.532,205.399,205.354,1312.3,1253.0,1352.0,448.9,463.0,68.0,46.0,14
sample,8wave_32x32,46,140.280,204.303,204.258,1371.0,1356.0,1379.0,464.6,469.0,68.0,46.0,14
sample,8wave_32x32,47,167.759,170.839,170.801,1276.7,1161.0,1376.0,439.2,464.0,69.0,46.0,16
sample,8wave_32x32,48,171.715,166.903,166.866,1143.1,1124.0,1167.0,403.4,406.0,68.0,46.0,17
sample,8wave_32x32,49,172.808,165.847,165.811,1126.8,1113.0,1146.0,397.7,400.0,68.0,46.0,17
sample,8wave_32x32,50,163.328,175.473,175.435,1137.6,1117.0,1191.0,400.4,415.0,68.0,46.0,16
sample,8wave_32x32,51,140.858,203.465,203.420,1275.8,1207.0,1326.0,437.2,454.0,68.0,46.0,13
sample,8wave_32x32,52,139.044,206.119,206.074,1358.9,1331.0,1376.0,460.6,468.0,68.0,46.0,14
sample,8wave_32x32,53,156.554,183.066,183.026,1335.5,1228.0,1384.0,455.7,467.0,69.0,46.0,15
sample,8wave_32x32,54,172.668,165.982,165.945,1168.4,1135.0,1220.0,410.4,422.0,68.0,46.0,17
sample,8wave_32x32,55,172.267,166.368,166.331,1131.9,1117.0,1151.0,400.2,403.0,68.0,46.0,17
sample,8wave_32x32,56,171.918,166.706,166.669,1124.3,1114.0,1136.0,398.0,401.0,68.0,46.0,16
sample,8wave_32x32,57,147.149,194.767,194.724,1216.3,1121.0,1277.0,421.9,438.0,68.0,46.0,15
sample,8wave_32x32,58,138.170,207.424,207.378,1337.2,1289.0,1370.0,452.5,466.0,68.0,46.0,13
sample,8wave_32x32,59,142.439,201.207,201.163,1382.6,1356.0,1391.0,466.7,471.0,69.0,46.0,14
sample,8wave_32x32,60,173.813,164.888,164.851,1224.2,1149.0,1334.0,425.1,450.0,69.0,46.0,17
sample,8wave_32x32,61,171.380,167.229,167.192,1141.8,1124.0,1166.0,402.8,406.0,68.0,46.0,17
sample,8wave_32x32,62,173.045,165.620,165.583,1124.1,1113.0,1143.0,397.9,399.0,68.0,46.0,17
sample,8wave_32x32,63,153.869,186.260,186.219,1171.3,1122.0,1246.0,410.5,430.0,67.0,46.0,15
sample,8wave_32x32,64,142.663,200.891,200.846,1289.6,1261.0,1334.0,441.3,457.0,68.0,46.0,13
sample,8wave_32x32,65,138.126,207.489,207.443,1367.8,1341.0,1386.0,463.9,472.0,68.0,46.0,14
sample,8wave_32x32,66,165.315,173.365,173.326,1292.2,1184.0,1390.0,444.1,468.0,69.0,46.0,16
sample,8wave_32x32,67,172.413,166.227,166.190,1152.5,1127.0,1190.0,406.1,413.0,68.0,46.0,17
sample,8wave_32x32,68,172.158,166.474,166.437,1130.1,1115.0,1150.0,399.4,401.0,68.0,46.0,17
sample,8wave_32x32,69,164.171,174.572,174.534,1137.1,1118.0,1184.0,400.8,414.0,68.0,46.0,16
throttle,8wave_32x32,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,4wave_varlen,0,148.840,192.512,192.512,1410.0,1407.0,1415.0,353.6,427.0,64.0,46.0,14
sample,4wave_varlen,1,148.556,192.880,192.880,1405.6,1405.0,1407.0,451.6,473.0,65.0,46.0,14
sample,4wave_varlen,2,148.696,192.698,192.698,1404.5,1404.0,1405.0,476.7,485.0,66.0,46.0,15
sample,4wave_varlen,3,153.720,186.399,186.399,1398.0,1353.0,1404.0,480.8,486.0,66.0,46.0,15
sample,4wave_varlen,4,182.284,157.191,157.191,1239.3,1175.0,1337.0,437.7,466.0,67.0,46.0,18
sample,4wave_varlen,5,181.242,158.095,158.095,1173.6,1154.0,1198.0,418.8,425.0,67.0,46.0,17
sample,4wave_varlen,6,155.643,184.096,184.096,1230.8,1153.0,1323.0,435.9,467.0,67.0,46.0,16
sample,4wave_varlen,7,148.656,192.750,192.750,1363.5,1332.0,1384.0,473.3,485.0,68.0,46.0,14
sample,4wave_varlen,8,148.713,192.676,192.676,1393.9,1387.0,1399.0,482.1,489.0,68.0,46.0,14
sample,4wave_varlen,9,149.070,192.214,192.214,1401.4,1399.0,1403.0,484.8,490.0,69.0,46.0,15
sample,4wave_varlen,10,181.202,158.129,158.129,1270.4,1189.0,1395.0,447.4,485.0,69.0,46.0,18
sample,4wave_varlen,11,180.128,159.073,159.073,1179.6,1158.0,1201.0,420.5,426.0,69.0,46.0,17
sample,4wave_varlen,12,162.251,176.600,176.600,1201.4,1157.0,1286.0,427.0,456.0,68.0,46.0,16
sample,4wave_varlen,13,148.615,192.803,192.803,1345.1,1298.0,1376.0,467.0,479.0,69.0,46.0,14
sample,4wave_varlen,14,148.619,192.798,192.798,1391.6,1382.0,1398.0,480.1,487.0,69.0,46.0,14
sample,4wave_varlen,15,148.754,192.623,192.623,1400.4,1399.0,1402.0,482.7,488.0,70.0,46.0,14
sample,4wave_varlen,16,174.634,164.077,164.077,1315.4,1215.0,1403.0,458.5,485.0,70.0,46.0,17
sample,4wave_varlen,17,180.344,158.881,158.881,1187.8,1161.0,1212.0,423.8,431.0,70.0,46.0,18
sample,4wave_varlen,18,169.228,169.318,169.318,1182.6,1164.0,1232.0,421.6,441.0,69.0,46.0,16
sample,4wave_varlen,19,148.642,192.767,192.767,1320.5,1248.0,1367.0,460.9,480.0,69.0,46.0,15
sample,4wave_varlen,20,148.664,192.740,192.740,1385.4,1371.0,1395.0,479.2,487.0,70.0,46.0,14
sample,4wave_varlen,21,148.656,192.749,192.749,1399.6,1396.0,1402.0,483.9,490.0,70.0,46.0,15
sample,4wave_varlen,22,167.328,171.241,171.241,1348.0,1248.0,1403.0,469.4,486.0,70.0,46.0,16
sample,4wave_varlen,23,180.726,158.546,158.546,1199.8,1165.0,1239.0,427.6,440.0,70.0,46.0,18
sample,4wave_varlen,24,175.008,163.726,163.726,1177.6,1172.0,1189.0,420.1,428.0,70.0,46.0,17
sample,4wave_varlen,25,149.645,191.475,191.475,1287.4,1207.0,1347.0,450.1,471.0,70.0,47.0,14
sample,4wave_varlen,26,148.690,192.706,192.706,1376.3,1353.0,1392.0,476.8,487.0,70.0,47.0,15
sample,4wave_varlen,27,148.722,192.663,192.663,1397.6,1393.0,1400.0,483.6,490.0,70.0,47.0,14
sample,4wave_varlen,28,160.820,178.170,178.170,1375.1,1303.0,1401.0,476.6,486.0,71.0,47.0,16
sample,4wave_varlen,29,180.536,158.712,158.712,1227.8,1175.0,1293.0,434.4,452.0,71.0,47.0,18
sample,4wave_varlen,30,175.975,162.827,162.827,1182.6,1181.0,1186.0,421.8,427.0,70.0,47.0,17
sample,4wave_varlen,31,155.305,184.497,184.497,1251.3,1191.0,1325.0,440.6,468.0,70.0,47.0,15
sample,4wave_varlen,32,148.779,192.590,192.590,1363.6,1333.0,1384.0,473.7,484.0,70.0,47.0,14
sample,4wave_varlen,33,148.741,192.639,192.639,1394.0,1386.0,1399.0,483.1,491.0,70.0,47.0,15
sample,4wave_varlen,34,154.431,185.541,185.541,1386.0,1357.0,1401.0,481.3,486.0,71.0,47.0,15
sample,4wave_varlen,35,180.391,158.840,158.840,1249.4,1183.0,1341.0,442.5,470.0,71.0,47.0,18
sample,4wave_varlen,36,175.768,163.018,163.018,1187.2,1184.0,1191.0,422.9,427.0,70.0,47.0,17
sample,4wave_varlen,37,161.996,176.877,176.877,1218.5,1188.0,1283.0,432.6,457.0,70.0,47.0,15
sample,4wave_varlen,38,148.658,192.746,192.746,1345.6,1295.0,1378.0,469.3,483.0,70.0,47.0,15
sample,4wave_varlen,39,148.800,192.562,192.562,1390.4,1381.0,1397.0,481.8,489.0,71.0,47.0,14
sample,4wave_varlen,40,151.608,188.996,188.996,1393.7,1371.0,1401.0,482.6,486.0,71.0,47.0,15
sample,4wave_varlen,41,176.660,162.195,162.195,1286.9,1202.0,1376.0,451.3,476.0,71.0,47.0,17
sample,4wave_varlen,42,175.444,163.319,163.319,1195.9,1188.0,1204.0,424.7,428.0,71.0,47.0,17
sample,4wave_varlen,43,168.320,170.232,170.232,1202.0,1189.0,1247.0,427.1,447.0,70.0,47.0,16
sample,4wave_varlen,44,149.070,192.214,192.214,1322.1,1260.0,1364.0,462.4,480.0,70.0,47.0,14
sample,4wave_varlen,45,148.708,192.683,192.683,1384.4,1368.0,1395.0,481.5,490.0,71.0,47.0,15
sample,4wave_varlen,46,149.800,191.278,191.278,1398.9,1396.0,1401.0,485.4,490.0,71.0,47.0,14
sample,4wave_varlen,47,172.158,166.436,166.436,1318.4,1222.0,1387.0,462.0,484.0,71.0,47.0,17
sample,4wave_varlen,48,175.351,163.406,163.406,1205.1,1195.0,1220.0,429.5,434.0,71.0,47.0,17
sample,4wave_varlen,49,173.372,165.271,165.271,1193.5,1190.0,1201.0,424.6,433.0,71.0,47.0,17
sample,4wave_varlen,50,150.599,190.263,190.263,1289.8,1211.0,1349.0,452.9,475.0,70.0,47.0,15
sample,4wave_varlen,51,148.776,192.594,192.594,1375.7,1354.0,1390.0,477.0,487.0,71.0,47.0,14
sample,4wave_varlen,52,148.736,192.646,192.646,1396.7,1391.0,1400.0,484.5,492.0,71.0,47.0,15
sample,4wave_varlen,53,166.427,172.167,172.167,1348.4,1253.0,1401.0,470.6,487.0,71.0,47.0,16
sample,4wave_varlen,54,175.497,163.270,163.270,1217.5,1200.0,1245.0,433.2,442.0,71.0,47.0,17
sample,4wave_varlen,55,175.366,163.392,163.392,1194.8,1191.0,1204.0,427.0,430.0,71.0,47.0,17
sample,4wave_varlen,56,155.401,184.383,184.383,1256.8,1190.0,1327.0,443.8,469.0,71.0,47.0,15
sample,4wave_varlen,57,149.041,192.252,192.252,1367.3,1335.0,1388.0,474.1,486.0,71.0,47.0,15
sample,4wave_varlen,58,148.668,192.734,192.734,1395.9,1390.0,1400.0,483.6,490.0,71.0,47.0,14
sample,4wave_varlen,59,158.978,180.234,180.234,1379.9,1301.0,1402.0,480.4,490.0,72.0,47.0,16
sample,4wave_varlen,60,175.832,162.958,162.958,1238.1,1209.0,1290.0,438.8,455.0,72.0,47.0,17
sample,4wave_varlen,61,175.361,163.396,163.396,1199.2,1192.0,1213.0,426.9,431.0,71.0,47.0,17
sample,4wave_varlen,62,161.448,177.478,177.478,1224.7,1184.0,1299.0,434.6,461.0,71.0,47.0,16
sample,4wave_varlen,63,149.552,191.595,191.595,1345.1,1309.0,1374.0,468.9,483.0,71.0,47.0,14
sample,4wave_varlen,64,148.711,192.678,192.678,1389.4,1377.0,1397.0,483.8,491.0,71.0,47.0,15
sample,4wave_varlen,65,152.198,188.264,188.264,1395.6,1365.0,1401.0,485.6,488.0,72.0,47.0,15
sample,4wave_varlen,66,176.046,162.761,162.761,1266.1,1217.0,1352.0,448.3,474.0,72.0,47.0,17
sample,4wave_varlen,67,175.454,163.310,163.310,1203.8,1194.0,1221.0,429.4,435.0,71.0,47.0,17
sample,4wave_varlen,68,167.782,170.778,170.778,1203.3,1184.0,1253.0,429.0,449.0,71.0,47.0,16
sample,4wave_varlen,69,149.752,191.338,191.338,1324.6,1267.0,1364.0,463.4,481.0,71.0,47.0,15
throttle,4wave_varlen,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1400-flydsl.json
