preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=8wave_32x32,4wave_varlen,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
Use cuda device 0 with 99.2% Free mem : 190GB / 192 GB
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,8wave_32x32,50,158.446,180.880,180.840,1143.5,1119.0,1227.0,398.5,427.0,65.0,43.0,15
sample,8wave_32x32,51,118.520,241.813,241.760,1407.0,1256.0,1516.0,492.4,537.0,66.0,43.0,12
sample,8wave_32x32,52,145.580,196.866,196.822,1480.1,1306.0,1582.0,525.6,562.0,67.0,43.0,14
sample,8wave_32x32,53,178.083,160.935,160.899,1190.5,1115.0,1296.0,422.5,456.0,67.0,43.0,17
sample,8wave_32x32,54,172.637,166.011,165.974,1120.4,1113.0,1132.0,394.5,396.0,67.0,43.0,17
sample,8wave_32x32,55,173.202,165.470,165.433,1122.9,1103.0,1135.0,394.1,399.0,66.0,43.0,17
sample,8wave_32x32,56,170.666,167.929,167.892,1132.0,1121.0,1145.0,395.2,397.0,66.0,43.0,16
sample,8wave_32x32,57,124.301,230.566,230.515,1296.6,1123.0,1445.0,450.4,505.0,66.0,43.0,13
sample,8wave_32x32,58,126.124,227.235,227.185,1527.3,1468.0,1573.0,539.6,562.0,67.0,43.0,12
sample,8wave_32x32,59,178.781,160.306,160.270,1267.6,1144.0,1453.0,450.0,510.0,67.0,43.0,17
sample,8wave_32x32,60,172.271,166.364,166.327,1134.8,1120.0,1154.0,399.9,404.0,67.0,43.0,17
sample,8wave_32x32,61,174.742,164.012,163.975,1116.1,1092.0,1139.0,392.6,395.0,66.0,43.0,17
sample,8wave_32x32,62,169.634,168.950,168.913,1130.1,1114.0,1140.0,395.2,398.0,66.0,43.0,17
sample,8wave_32x32,63,142.211,201.530,201.485,1194.5,1131.0,1327.0,414.5,462.0,65.0,43.0,13
sample,8wave_32x32,64,118.046,242.785,242.731,1467.2,1351.0,1549.0,514.9,553.0,67.0,43.0,12
sample,8wave_32x32,65,167.857,170.738,170.701,1376.7,1199.0,1574.0,488.2,556.0,67.0,43.0,16
sample,8wave_32x32,66,173.057,165.609,165.572,1157.5,1129.0,1198.0,408.1,420.0,67.0,43.0,17
sample,8wave_32x32,67,174.405,164.329,164.293,1124.8,1102.0,1143.0,394.5,397.0,67.0,43.0,17
sample,8wave_32x32,68,170.075,168.512,168.475,1122.8,1102.0,1134.0,393.2,398.0,66.0,43.0,17
sample,8wave_32x32,69,158.912,180.349,180.309,1147.6,1125.0,1219.0,399.6,424.0,65.0,43.0,15
throttle,8wave_32x32,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,4wave_varlen,0,124.149,230.798,230.798,1535.5,1435.0,1608.0,400.0,509.0,64.0,43.0,12
sample,4wave_varlen,1,123.770,231.505,231.505,1645.1,1616.0,1666.0,557.0,593.0,66.0,43.0,12
sample,4wave_varlen,2,170.285,168.267,168.267,1461.9,1279.0,1671.0,518.9,592.0,67.0,43.0,16
sample,4wave_varlen,3,181.491,157.878,157.878,1207.3,1165.0,1265.0,430.4,452.0,67.0,43.0,18
sample,4wave_varlen,4,181.538,157.837,157.837,1158.2,1147.0,1172.0,413.0,418.0,66.0,44.0,18
sample,4wave_varlen,5,181.806,157.604,157.604,1155.3,1139.0,1165.0,409.8,413.0,66.0,43.0,17
sample,4wave_varlen,6,137.540,208.327,208.327,1283.9,1148.0,1472.0,457.4,538.0,66.0,43.0,14
sample,4wave_varlen,7,123.758,231.528,231.528,1572.3,1495.0,1628.0,574.2,606.0,68.0,43.0,12
sample,4wave_varlen,8,158.634,180.626,180.626,1520.1,1333.0,1649.0,556.7,606.0,69.0,44.0,15
sample,4wave_varlen,9,181.184,158.145,158.145,1232.0,1174.0,1314.0,443.2,477.0,69.0,44.0,18
sample,4wave_varlen,10,181.613,157.772,157.772,1161.8,1148.0,1180.0,415.4,424.0,68.0,44.0,18
sample,4wave_varlen,11,180.824,158.460,158.460,1154.1,1147.0,1159.0,410.8,415.0,68.0,44.0,17
sample,4wave_varlen,12,150.072,190.931,190.931,1221.2,1148.0,1396.0,433.9,507.0,67.0,44.0,15
sample,4wave_varlen,13,123.821,231.410,231.410,1530.2,1427.0,1605.0,557.1,595.0,69.0,44.0,12
sample,4wave_varlen,14,145.847,196.461,196.461,1578.1,1417.0,1649.0,579.2,607.0,70.0,44.0,14
sample,4wave_varlen,15,180.900,158.394,158.394,1270.4,1188.0,1394.0,458.2,508.0,70.0,44.0,18
sample,4wave_varlen,16,181.235,158.100,158.100,1170.6,1152.0,1191.0,418.8,428.0,69.0,44.0,17
sample,4wave_varlen,17,180.981,158.323,158.323,1155.5,1147.0,1162.0,412.3,416.0,69.0,44.0,18
sample,4wave_varlen,18,162.923,175.870,175.870,1184.2,1153.0,1297.0,419.2,465.0,68.0,44.0,16
sample,4wave_varlen,19,123.955,231.160,231.160,1473.7,1334.0,1574.0,532.2,580.0,69.0,44.0,12
sample,4wave_varlen,20,132.861,215.665,215.665,1612.8,1543.0,1646.0,592.5,609.0,70.0,44.0,13
sample,4wave_varlen,21,180.822,158.462,158.462,1332.8,1216.0,1513.0,481.1,551.0,70.0,44.0,17
sample,4wave_varlen,22,181.344,158.006,158.006,1180.8,1156.0,1210.0,423.4,438.0,70.0,44.0,18
sample,4wave_varlen,23,180.972,158.330,158.330,1156.8,1147.0,1165.0,412.7,416.0,69.0,44.0,18
sample,4wave_varlen,24,174.204,164.482,164.482,1167.5,1153.0,1198.0,413.7,426.0,68.0,44.0,17
sample,4wave_varlen,25,125.950,227.498,227.498,1399.0,1233.0,1530.0,500.7,561.0,69.0,44.0,12
sample,4wave_varlen,26,123.960,231.149,231.149,1603.7,1545.0,1645.0,588.2,613.0,70.0,44.0,12
sample,4wave_varlen,27,176.501,162.341,162.341,1415.0,1250.0,1644.0,514.5,607.0,71.0,44.0,17
sample,4wave_varlen,28,181.403,157.954,157.954,1195.3,1161.0,1241.0,429.2,450.0,70.0,44.0,18
sample,4wave_varlen,29,180.983,158.321,158.321,1159.6,1149.0,1169.0,413.9,418.0,70.0,44.0,17
sample,4wave_varlen,30,176.914,161.962,161.962,1165.3,1148.0,1174.0,414.8,421.0,69.0,44.0,18
sample,4wave_varlen,31,136.535,209.861,209.861,1316.0,1179.0,1480.0,471.0,544.0,69.0,44.0,13
sample,4wave_varlen,32,124.160,230.777,230.777,1576.5,1501.0,1631.0,577.1,608.0,70.0,44.0,12
sample,4wave_varlen,33,163.674,175.064,175.064,1490.9,1301.0,1650.0,545.9,607.0,71.0,44.0,16
sample,4wave_varlen,34,180.768,158.509,158.509,1220.3,1170.0,1291.0,438.6,468.0,71.0,44.0,18
sample,4wave_varlen,35,181.112,158.208,158.208,1163.0,1150.0,1177.0,416.4,422.0,70.0,44.0,17
sample,4wave_varlen,36,177.260,161.646,161.646,1165.7,1150.0,1173.0,416.8,424.0,69.0,44.0,17
sample,4wave_varlen,37,148.768,192.604,192.604,1239.1,1170.0,1403.0,442.1,511.0,69.0,44.0,15
sample,4wave_varlen,38,124.424,230.288,230.288,1527.8,1430.0,1602.0,556.8,595.0,70.0,44.0,12
sample,4wave_varlen,39,151.508,189.121,189.121,1548.3,1368.0,1642.0,567.8,603.0,71.0,44.0,15
sample,4wave_varlen,40,179.713,159.440,159.440,1259.4,1188.0,1356.0,453.4,491.0,71.0,45.0,17
sample,4wave_varlen,41,181.357,157.995,157.995,1168.9,1151.0,1190.0,419.4,429.0,71.0,45.0,18
sample,4wave_varlen,42,177.412,161.507,161.507,1165.9,1155.0,1172.0,414.0,417.0,70.0,44.0,17
sample,4wave_varlen,43,161.127,177.831,177.831,1198.1,1169.0,1313.0,422.3,470.0,69.0,45.0,16
sample,4wave_varlen,44,124.910,229.393,229.393,1474.2,1345.0,1569.0,531.9,580.0,70.0,44.0,12
sample,4wave_varlen,45,138.748,206.513,206.513,1588.8,1467.0,1639.0,583.9,605.0,71.0,44.0,14
sample,4wave_varlen,46,179.339,159.772,159.772,1305.9,1207.0,1447.0,470.9,526.0,71.0,45.0,17
sample,4wave_varlen,47,180.989,158.316,158.316,1179.0,1155.0,1206.0,422.4,435.0,71.0,45.0,18
sample,4wave_varlen,48,177.774,161.178,161.178,1166.9,1161.0,1171.0,415.0,419.0,70.0,45.0,17
sample,4wave_varlen,49,172.165,166.429,166.429,1179.1,1169.0,1217.0,417.3,436.0,69.0,45.0,17
sample,4wave_varlen,50,126.763,226.038,226.038,1406.2,1256.0,1523.0,504.8,559.0,70.0,45.0,12
sample,4wave_varlen,51,126.723,226.110,226.110,1598.8,1539.0,1635.0,587.0,609.0,71.0,45.0,12
sample,4wave_varlen,52,178.506,160.517,160.517,1384.3,1234.0,1610.0,502.7,597.0,71.0,45.0,18
sample,4wave_varlen,53,180.961,158.340,158.340,1192.8,1162.0,1229.0,429.1,445.0,71.0,45.0,17
sample,4wave_varlen,54,177.817,161.140,161.140,1169.7,1160.0,1173.0,417.7,422.0,70.0,45.0,18
sample,4wave_varlen,55,176.966,161.915,161.915,1176.7,1172.0,1181.0,416.9,422.0,70.0,45.0,17
sample,4wave_varlen,56,134.636,212.821,212.821,1316.9,1176.0,1467.0,467.7,532.0,69.0,45.0,13
sample,4wave_varlen,57,124.246,230.619,230.619,1564.9,1487.0,1622.0,571.0,603.0,71.0,45.0,12
sample,4wave_varlen,58,168.692,169.856,169.856,1454.8,1275.0,1635.0,530.2,603.0,71.0,45.0,17
sample,4wave_varlen,59,180.652,158.611,158.611,1212.7,1170.0,1270.0,435.9,460.0,71.0,45.0,17
sample,4wave_varlen,60,177.645,161.296,161.296,1173.9,1167.0,1178.0,419.5,422.0,71.0,45.0,18
sample,4wave_varlen,61,177.265,161.641,161.641,1176.3,1174.0,1180.0,417.5,423.0,70.0,45.0,17
sample,4wave_varlen,62,147.954,193.664,193.664,1247.5,1176.0,1405.0,443.2,513.0,69.0,45.0,14
sample,4wave_varlen,63,124.024,231.031,231.031,1535.2,1433.0,1609.0,559.2,596.0,71.0,45.0,12
sample,4wave_varlen,64,155.739,183.984,183.984,1526.9,1339.0,1642.0,559.6,604.0,72.0,45.0,16
sample,4wave_varlen,65,180.581,158.673,158.673,1242.6,1181.0,1331.0,447.0,481.0,72.0,45.0,17
sample,4wave_varlen,66,177.823,161.134,161.134,1180.3,1173.0,1185.0,420.8,426.0,71.0,45.0,17
sample,4wave_varlen,67,177.089,161.802,161.802,1177.1,1170.0,1181.0,417.3,422.0,70.0,45.0,18
sample,4wave_varlen,68,160.537,178.484,178.484,1203.0,1177.0,1296.0,424.7,461.0,70.0,45.0,15
sample,4wave_varlen,69,124.413,230.308,230.308,1470.0,1333.0,1571.0,529.0,579.0,70.0,45.0,12
throttle,4wave_varlen,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1700-flydsl.json
