preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=8wave_32x32,4wave_varlen,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
Use cuda device 0 with 99.2% Free mem : 190GB / 192 GB
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,4wave_varlen,61,187.833,152.547,152.547,1111.0,1111.0,1111.0,407.7,412.0,67.0,49.0,18
sample,4wave_varlen,62,187.819,152.559,152.559,1110.7,1110.0,1111.0,407.7,413.0,67.0,49.0,19
sample,4wave_varlen,63,187.995,152.415,152.415,1110.4,1110.0,1111.0,407.9,415.0,67.0,49.0,18
sample,4wave_varlen,64,187.888,152.502,152.502,1110.2,1110.0,1111.0,408.4,413.0,68.0,49.0,18
sample,4wave_varlen,65,187.829,152.550,152.550,1110.5,1110.0,1111.0,407.7,412.0,68.0,49.0,19
sample,4wave_varlen,66,187.773,152.596,152.596,1111.0,1111.0,1111.0,407.8,413.0,68.0,49.0,18
sample,4wave_varlen,67,187.782,152.589,152.589,1111.0,1111.0,1111.0,407.6,413.0,68.0,49.0,18
sample,4wave_varlen,68,187.771,152.597,152.597,1111.0,1111.0,1111.0,407.2,412.0,68.0,49.0,18
sample,4wave_varlen,69,187.748,152.616,152.616,1111.0,1111.0,1111.0,407.4,413.0,68.0,49.0,19
throttle,4wave_varlen,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1100-flydsl.json
