preflight,physical_gpu=4,bdf=0001:0b:00.0,busy=0,vram_mib=283.8,processes=0,dpm=perf_determinism
config,physical_gpu=4,bdf=0001:0b:00.0,warmup=3,iters=70,impls=8wave_32x32,4wave_varlen,h3_flops=28653368031232
environment,gpu=AMD Instinct MI308X,arch=gfx942:sramecc+:xnack-,power_cap_w=650.0,numa_balancing=1
Use cuda device 0 with 99.2% Free mem : 190GB / 192 GB
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,8wave_32x32,47,159.817,179.329,179.289,1209.0,1209.0,1209.0,419.4,422.0,69.0,47.0,16
sample,8wave_32x32,48,159.824,179.320,179.280,1208.5,1208.0,1209.0,419.4,423.0,69.0,47.0,15
sample,8wave_32x32,49,159.793,179.356,179.316,1208.0,1208.0,1208.0,419.2,422.0,69.0,47.0,16
sample,8wave_32x32,50,159.800,179.347,179.307,1208.3,1208.0,1209.0,419.3,422.0,69.0,47.0,15
sample,8wave_32x32,51,159.809,179.337,179.298,1208.1,1208.0,1209.0,419.3,422.0,69.0,47.0,16
sample,8wave_32x32,52,159.843,179.299,179.259,1208.0,1208.0,1208.0,419.9,422.0,69.0,47.0,16
sample,8wave_32x32,53,159.828,179.316,179.276,1208.0,1208.0,1208.0,419.3,421.0,69.0,47.0,15
sample,8wave_32x32,54,159.847,179.295,179.255,1208.0,1208.0,1208.0,418.9,421.0,69.0,47.0,16
sample,8wave_32x32,55,159.826,179.318,179.278,1208.0,1208.0,1208.0,418.9,421.0,69.0,47.0,15
sample,8wave_32x32,56,163.219,175.591,175.552,1200.4,1182.0,1208.0,416.7,420.0,69.0,47.0,16
sample,8wave_32x32,57,160.029,179.090,179.051,1201.1,1195.0,1205.0,416.2,420.0,68.0,47.0,16
sample,8wave_32x32,58,159.851,179.290,179.251,1206.8,1206.0,1207.0,418.2,421.0,68.0,47.0,15
sample,8wave_32x32,59,159.864,179.276,179.236,1207.9,1207.0,1208.0,418.6,421.0,68.0,47.0,16
sample,8wave_32x32,60,159.910,179.224,179.185,1208.0,1208.0,1208.0,418.9,422.0,68.0,47.0,16
sample,8wave_32x32,61,159.896,179.240,179.200,1208.0,1208.0,1208.0,419.3,421.0,68.0,47.0,15
sample,8wave_32x32,62,159.897,179.238,179.199,1208.0,1208.0,1208.0,419.1,421.0,68.0,47.0,16
sample,8wave_32x32,63,159.911,179.223,179.184,1208.1,1208.0,1209.0,419.1,421.0,68.0,47.0,15
sample,8wave_32x32,64,159.902,179.233,179.194,1208.0,1208.0,1208.0,418.8,421.0,68.0,47.0,16
sample,8wave_32x32,65,159.876,179.262,179.222,1208.0,1208.0,1208.0,418.5,421.0,68.0,47.0,15
sample,8wave_32x32,66,159.893,179.243,179.203,1208.0,1208.0,1208.0,418.7,421.0,68.0,47.0,15
sample,8wave_32x32,67,159.922,179.211,179.171,1208.4,1208.0,1209.0,418.4,421.0,68.0,47.0,16
sample,8wave_32x32,68,159.924,179.208,179.168,1209.0,1209.0,1209.0,419.3,422.0,68.0,47.0,15
sample,8wave_32x32,69,159.898,179.238,179.198,1209.0,1209.0,1209.0,418.5,421.0,68.0,47.0,16
throttle,8wave_32x32,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
sample,impl,index,elapsed_ms,native_tflops,h3_tflops,sclk_mean_mhz,sclk_min_mhz,sclk_max_mhz,power_mean_w,power_max_w,junction_max_c,mem_max_c,sensor_count
sample,4wave_varlen,0,172.714,165.901,165.901,1156.3,1110.0,1189.0,318.2,389.0,63.0,46.0,17
sample,4wave_varlen,1,172.509,166.098,166.098,1200.5,1191.0,1206.0,407.6,425.0,63.0,46.0,17
sample,4wave_varlen,2,172.524,166.084,166.084,1208.0,1207.0,1209.0,424.4,433.0,64.0,47.0,17
sample,4wave_varlen,3,176.893,161.982,161.982,1207.4,1175.0,1210.0,426.5,432.0,64.0,46.0,17
sample,4wave_varlen,4,172.971,165.654,165.654,1194.0,1179.0,1203.0,424.1,432.0,65.0,46.0,17
sample,4wave_varlen,5,172.553,166.055,166.055,1206.7,1204.0,1208.0,428.5,435.0,65.0,47.0,17
sample,4wave_varlen,6,172.651,165.961,165.961,1209.0,1209.0,1209.0,428.9,435.0,66.0,47.0,17
sample,4wave_varlen,7,175.992,162.810,162.810,1200.9,1184.0,1209.0,426.8,431.0,66.0,47.0,17
sample,4wave_varlen,8,172.990,165.636,165.636,1202.1,1195.0,1206.0,427.8,435.0,66.0,47.0,17
sample,4wave_varlen,9,172.570,166.039,166.039,1207.7,1207.0,1208.0,429.4,435.0,66.0,47.0,16
sample,4wave_varlen,10,172.717,165.898,165.898,1208.8,1208.0,1209.0,428.8,433.0,67.0,47.0,17
sample,4wave_varlen,11,172.596,166.014,166.014,1209.0,1209.0,1209.0,428.6,435.0,67.0,47.0,17
sample,4wave_varlen,12,176.052,162.755,162.755,1195.1,1180.0,1209.0,425.0,431.0,67.0,47.0,17
sample,4wave_varlen,13,172.974,165.651,165.651,1206.2,1203.0,1208.0,427.1,435.0,67.0,47.0,17
sample,4wave_varlen,14,172.519,166.088,166.088,1208.7,1208.0,1209.0,430.3,436.0,67.0,47.0,17
sample,4wave_varlen,15,172.669,165.944,165.944,1209.0,1209.0,1209.0,429.1,435.0,67.0,47.0,17
sample,4wave_varlen,16,172.605,166.005,166.005,1209.0,1209.0,1209.0,429.0,436.0,67.0,47.0,17
sample,4wave_varlen,17,175.938,162.861,162.861,1198.6,1183.0,1209.0,426.9,434.0,67.0,47.0,17
sample,4wave_varlen,18,172.981,165.645,165.645,1205.1,1201.0,1207.0,428.1,435.0,67.0,47.0,17
sample,4wave_varlen,19,172.633,165.978,165.978,1207.9,1207.0,1208.0,429.4,434.0,67.0,47.0,17
sample,4wave_varlen,20,172.583,166.027,166.027,1208.4,1208.0,1209.0,428.9,435.0,68.0,47.0,16
sample,4wave_varlen,21,172.704,165.910,165.910,1209.0,1209.0,1209.0,429.4,435.0,68.0,47.0,17
sample,4wave_varlen,22,172.631,165.980,165.980,1209.0,1209.0,1209.0,429.6,437.0,68.0,47.0,17
sample,4wave_varlen,23,175.993,162.810,162.810,1201.1,1181.0,1209.0,427.9,433.0,68.0,47.0,17
sample,4wave_varlen,24,173.012,165.615,165.615,1201.2,1194.0,1206.0,427.1,436.0,68.0,47.0,17
sample,4wave_varlen,25,172.629,165.983,165.983,1207.4,1206.0,1208.0,430.1,436.0,68.0,47.0,17
sample,4wave_varlen,26,172.655,165.957,165.957,1208.0,1208.0,1208.0,430.2,435.0,68.0,47.0,17
sample,4wave_varlen,27,172.705,165.909,165.909,1208.6,1208.0,1209.0,429.1,434.0,68.0,47.0,17
sample,4wave_varlen,28,172.787,165.830,165.830,1209.0,1209.0,1209.0,428.6,434.0,68.0,47.0,16
sample,4wave_varlen,29,172.540,166.068,166.068,1209.0,1209.0,1209.0,428.8,434.0,68.0,47.0,17
sample,4wave_varlen,30,172.592,166.018,166.018,1209.4,1209.0,1210.0,428.6,434.0,68.0,47.0,17
sample,4wave_varlen,31,176.132,162.682,162.682,1196.1,1183.0,1210.0,425.2,433.0,68.0,47.0,17
sample,4wave_varlen,32,173.049,165.580,165.580,1205.2,1202.0,1207.0,426.8,434.0,68.0,47.0,17
sample,4wave_varlen,33,172.497,166.109,166.109,1208.5,1208.0,1209.0,428.3,435.0,68.0,47.0,17
sample,4wave_varlen,34,172.602,166.008,166.008,1209.0,1209.0,1209.0,430.1,436.0,68.0,47.0,17
sample,4wave_varlen,35,172.562,166.047,166.047,1209.0,1209.0,1209.0,430.3,435.0,68.0,47.0,17
sample,4wave_varlen,36,172.744,165.872,165.872,1209.0,1209.0,1209.0,429.5,436.0,68.0,47.0,16
sample,4wave_varlen,37,172.640,165.972,165.972,1209.0,1209.0,1209.0,430.6,436.0,68.0,47.0,17
sample,4wave_varlen,38,172.550,166.058,166.058,1209.0,1209.0,1209.0,430.1,435.0,68.0,47.0,17
sample,4wave_varlen,39,172.574,166.036,166.036,1209.5,1209.0,1210.0,429.5,437.0,68.0,47.0,17
sample,4wave_varlen,40,175.999,162.805,162.805,1196.8,1183.0,1210.0,426.6,433.0,68.0,47.0,17
sample,4wave_varlen,41,172.996,165.630,165.630,1205.8,1203.0,1208.0,428.9,436.0,68.0,47.0,17
sample,4wave_varlen,42,172.691,165.923,165.923,1208.4,1208.0,1209.0,430.4,437.0,68.0,47.0,17
sample,4wave_varlen,43,172.681,165.932,165.932,1209.0,1209.0,1209.0,430.7,436.0,68.0,48.0,16
sample,4wave_varlen,44,172.651,165.962,165.962,1209.0,1209.0,1209.0,429.9,436.0,68.0,47.0,16
sample,4wave_varlen,45,172.705,165.909,165.909,1209.0,1209.0,1209.0,431.2,437.0,68.0,47.0,17
sample,4wave_varlen,46,172.785,165.832,165.832,1209.0,1209.0,1209.0,430.2,435.0,68.0,47.0,17
sample,4wave_varlen,47,172.531,166.077,166.077,1209.0,1209.0,1209.0,430.1,437.0,68.0,47.0,17
sample,4wave_varlen,48,172.606,166.004,166.004,1209.0,1209.0,1209.0,430.2,436.0,68.0,47.0,17
sample,4wave_varlen,49,172.528,166.080,166.080,1209.0,1209.0,1209.0,430.5,436.0,68.0,47.0,16
sample,4wave_varlen,50,176.072,162.736,162.736,1209.0,1209.0,1209.0,430.3,435.0,69.0,47.0,18
sample,4wave_varlen,51,172.992,165.634,165.634,1196.4,1184.0,1204.0,425.5,433.0,68.0,47.0,17
sample,4wave_varlen,52,172.637,165.975,165.975,1206.6,1205.0,1208.0,428.7,433.0,68.0,47.0,16
sample,4wave_varlen,53,172.591,166.019,166.019,1208.5,1208.0,1209.0,429.7,435.0,69.0,47.0,17
sample,4wave_varlen,54,172.610,166.000,166.000,1209.0,1209.0,1209.0,430.4,436.0,69.0,48.0,17
sample,4wave_varlen,55,172.564,166.045,166.045,1209.0,1209.0,1209.0,430.2,436.0,69.0,47.0,17
sample,4wave_varlen,56,172.644,165.968,165.968,1208.9,1208.0,1209.0,430.4,436.0,69.0,47.0,17
sample,4wave_varlen,57,172.782,165.836,165.836,1208.8,1208.0,1209.0,429.5,433.0,69.0,47.0,17
sample,4wave_varlen,58,172.590,166.020,166.020,1209.0,1209.0,1209.0,428.1,433.0,69.0,47.0,16
sample,4wave_varlen,59,172.576,166.034,166.034,1209.0,1209.0,1209.0,429.1,436.0,69.0,47.0,17
sample,4wave_varlen,60,172.522,166.085,166.085,1209.0,1209.0,1209.0,431.4,438.0,69.0,47.0,17
sample,4wave_varlen,61,172.601,166.009,166.009,1209.0,1209.0,1209.0,431.1,437.0,69.0,48.0,17
sample,4wave_varlen,62,172.603,166.007,166.007,1209.0,1209.0,1209.0,431.1,437.0,69.0,48.0,17
sample,4wave_varlen,63,176.205,162.614,162.614,1206.6,1178.0,1209.0,430.7,436.0,69.0,48.0,17
sample,4wave_varlen,64,173.057,165.572,165.572,1194.9,1181.0,1203.0,427.3,436.0,69.0,48.0,17
sample,4wave_varlen,65,172.613,165.998,165.998,1206.2,1204.0,1208.0,429.8,434.0,69.0,48.0,17
sample,4wave_varlen,66,172.641,165.971,165.971,1208.0,1208.0,1208.0,429.7,436.0,69.0,48.0,16
sample,4wave_varlen,67,172.684,165.929,165.929,1208.2,1208.0,1209.0,431.6,437.0,69.0,48.0,17
sample,4wave_varlen,68,172.649,165.964,165.964,1209.0,1209.0,1209.0,430.7,436.0,69.0,48.0,17
sample,4wave_varlen,69,172.657,165.956,165.956,1209.0,1209.0,1209.0,431.5,438.0,69.0,48.0,17
throttle,4wave_varlen,{"accumulation_counter": null, "hbm_thermal_accumulated": null, "ppt_accumulated": null, "prochot_accumulated": null, "socket_thermal_accumulated": null, "vr_thermal_accumulated": null}
output,/host_root/luocheng/pyhip/artifacts/h3-frequency-sweep/profile-1200-flydsl.json
